Sugar GRN,weight_grn_i1,pre_group,post_group,I1,I2,weight_i1_i2,weight_i2_i3,I3,IPC,weight_i3_ipc,path_length
720575940616885538,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628363820,22,4
720575940616885538,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940618694827,17,4
720575940616885538,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940614623455,17,4
720575940616885538,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940611254681,13,4
720575940616885538,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615911380,6,4
720575940628853239,19,Sugar GRNs,,720575940616103218,720575940630664556,5,5,720575940631915801,720575940615043112,5,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940647606148,13,6,720575940622160705,720575940628363820,5,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615043112,44,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940625379859,31,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628199802,28,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940643539566,27,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940620628957,27,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940631884883,26,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940624064295,25,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940632436307,25,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940623081400,24,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628363820,22,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940618694827,17,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940614623455,17,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940611254681,13,4
720575940611875570,19,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615911380,6,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940635210859,8,7,720575940631309866,720575940611254681,8,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940603765280,45,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940615043112,44,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940612923390,36,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940622897639,30,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940620628957,27,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940631884883,26,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940624064295,25,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940632436307,25,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940628363820,22,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940611254681,13,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940603765280,45,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940615043112,44,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940612923390,36,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940622897639,30,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940620628957,27,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940631884883,26,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940624064295,25,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940632436307,25,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940628363820,22,4
720575940639259967,19,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940611254681,13,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940612923390,36,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940620628957,27,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940631884883,26,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940624064295,25,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940632436307,25,4
720575940638202345,19,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940611254681,13,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940630664556,184,5,720575940631915801,720575940615043112,5,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940615043112,44,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940612923390,36,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940625379859,31,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940628199802,28,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940643539566,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940620628957,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940631884883,26,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940624064295,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940632436307,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940618694827,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940614623455,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940611254681,13,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940626308697,69,84,720575940610708430,720575940615911380,6,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940632602532,66,8,720575940614950194,720575940625379859,5,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940620170887,13,5,720575940622834411,720575940612923390,7,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940615043112,44,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940612923390,36,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940625379859,31,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940628199802,28,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940643539566,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940620628957,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940631884883,26,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940624064295,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940632436307,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940618694827,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940614623455,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940611254681,13,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,64,720575940610708430,720575940615911380,6,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,7,720575940625320530,720575940628199802,10,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,7,720575940625320530,720575940625379859,8,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,7,720575940625320530,720575940612923390,7,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,7,720575940625320530,720575940615043112,6,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940609592270,8,5,720575940623777065,720575940615043112,5,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940615043112,44,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940612923390,36,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940625379859,31,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940628199802,28,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940643539566,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940620628957,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940631884883,26,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940624064295,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940632436307,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940618694827,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940614623455,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940611254681,13,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940617229691,7,16,720575940610708430,720575940615911380,6,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940615043112,44,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940612923390,36,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940625379859,31,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940628199802,28,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940643539566,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940620628957,27,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940631884883,26,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940624064295,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940632436307,25,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940618694827,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940614623455,17,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940611254681,13,4
720575940617000768,18,Sugar GRNs,,720575940625178768,720575940631299602,6,22,720575940610708430,720575940615911380,6,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940615043112,44,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940612923390,36,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940620628957,27,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940631884883,26,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940624064295,25,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940611254681,13,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940615043112,44,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940612923390,36,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940620628957,27,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940631884883,26,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940624064295,25,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940611254681,13,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940629317450,17,6,720575940630311528,720575940620628957,5,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940629211607,12,5,720575940630311528,720575940620628957,5,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940614273292,11,7,720575940630311528,720575940620628957,5,4
720575940612670570,18,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940615043112,44,4
