direction,pre_root_id,post_root_id
OviDN_to_ORN,720575941626179978,720575941555700307
ORN_to_OviDN,720575941519906476,720575941552124415
ORN_to_OviDN,720575941512609091,720575941629716262
ORN_to_OviDN,720575941553614746,720575941545998216
ORN_to_CA,720575941477646913,720575941651361777
ORN_to_OviDN,720575941553557531,720575941439824402
ORN_to_OviDN,720575941552068926,720575941498906593
ORN_to_OviDN,720575941522669747,720575941439376213
ORN_to_OviDN,720575941450331229,720575941564087296
ORN_to_OviDN,720575941620241279,720575941452218746
ORN_to_OviDN,720575941560667693,720575941509418078
ORN_to_OviDN,720575941528164774,720575941474918442
ORN_to_OviDN,720575941597051761,720575941505714748
OviDN_to_ORN,720575941515011907,720575941427599956
OviDN_to_ORN,720575941472725771,720575941580419573
OviDN_to_ORN,720575941596694823,720575941505297751
ORN_to_OviDN,720575941409103663,720575941534032101
ORN_to_OviDN,720575941536591898,720575941585819999
OviDN_to_ORN,720575941613506989,720575941515961603
ORN_to_OviDN,720575941639495285,720575941643655525
ORN_to_OviDN,720575941441694555,720575941551975679
ORN_to_OviDN,720575941564268690,720575941543514716
ORN_to_OviDN,720575941497788322,720575941439665983
CA_to_ORN,720575941563483816,720575941662678072
ORN_to_OviDN,720575941692228248,720575941551173437
ORN_to_OviDN,720575941447738900,720575941539183331
OviDN_to_ORN,720575941551173437,720575941553728410
OviDN_to_ORN,720575941585819999,720575941404054896
ORN_to_OviDN,720575941560552563,720575941633176773
OviDN_to_ORN,720575941593782891,720575941630062818
ORN_to_OviDN,720575941431469048,720575941732597035
ORN_to_OviDN,720575941538980328,720575941478599454
ORN_to_OviDN,720575941521305011,720575941599261340
ORN_to_OviDN,720575941613704156,720575941658668056
ORN_to_OviDN,720575941618231509,720575941411443371
ORN_to_OviDN,720575941689740556,720575941653756145
ORN_to_OviDN,720575941548795937,720575941620273023
CA_to_ORN,720575941591148343,720575941644381640
ORN_to_OviDN,720575941566241590,720575941522978995
ORN_to_OviDN,720575941493812656,720575941463808400
OviDN_to_ORN,720575941472725771,720575941510683408
ORN_to_OviDN,720575941542659420,720575941484047546
CA_to_ORN,720575941596694823,720575941624971914
OviDN_to_ORN,720575941482111139,720575941447716116
ORN_to_OviDN,720575941549554721,720575941526504985
OviDN_to_ORN,720575941574158075,720575941500828578
OviDN_to_ORN,720575941481225039,720575941611375690
ORN_to_OviDN,720575941591716094,720575941690728667
ORN_to_OviDN,720575941625906843,720575941563476904
ORN_to_OviDN,720575941519202732,720575941508931794
ORN_to_OviDN,720575941466667286,720575941528270338
ORN_to_OviDN,720575941479392224,720575941478599454
ORN_to_OviDN,720575941553771838,720575941584643935
ORN_to_OviDN,720575941594189864,720575941450058677
ORN_to_OviDN,720575941653823985,720575941550691361
CA_to_ORN,720575941477612906,720575941553728410
ORN_to_OviDN,720575941439376213,720575941586084230
ORN_to_OviDN,720575941471099613,720575941432492247
ORN_to_OviDN,720575941438563039,720575941527668482
ORN_to_OviDN,720575941505298007,720575941415657873
ORN_to_OviDN,720575941627653689,720575941412161451
OviDN_to_ORN,720575941487222480,720575941565405026
ORN_to_OviDN,720575941540068594,720575941576743528
ORN_to_OviDN,720575941633222048,720575941478490433
OviDN_to_ORN,720575941519202732,720575941414410900
OviDN_to_ORN,720575941470432887,720575941478662250
ORN_to_OviDN,720575941477223217,720575941496984704
OviDN_to_ORN,720575941553771838,720575941478662250
ORN_to_OviDN,720575941632078533,720575941596424741
ORN_to_OviDN,720575941534911832,720575941557291859
ORN_to_OviDN,720575941552229631,720575941429209684
OviDN_to_ORN,720575941519075438,720575941535620018
OviDN_to_ORN,720575941537841379,720575941447716116
ORN_to_OviDN,720575941611426634,720575941653756145
ORN_to_OviDN,720575941527021668,720575941568341294
CA_to_ORN,720575941411131819,720575941552068926
CA_to_ORN,720575941440284245,720575941538867683
CA_to_ORN,720575941653756145,720575941612645353
OviDN_to_ORN,720575941593800299,720575941613704156
CA_to_ORN,720575941478599454,720575941492373936
ORN_to_OviDN,720575941510830352,720575941540589693
OviDN_to_ORN,720575941568458286,720575941618610133
ORN_to_OviDN,720575941489760565,720575941519202732
ORN_to_OviDN,720575941526418201,720575941731702059
ORN_to_OviDN,720575941563510184,720575941598602396
CA_to_ORN,720575941568333102,720575941510735376
ORN_to_OviDN,720575941463514768,720575941594945238
OviDN_to_ORN,720575941604034750,720575941427819348
OviDN_to_CA,720575941614407900,720575941527720194
OviDN_to_ORN,720575941634690747,720575941483543235
ORN_to_OviDN,720575941452923975,720575941626183323
OviDN_to_ORN,720575941599261340,720575941477612906
ORN_to_OviDN,720575941510683408,720575941614581779
ORN_to_OviDN,720575941470799371,720575941528270338
ORN_to_OviDN,720575941629716262,720575941440667477
ORN_to_OviDN,720575941563510184,720575941645051768
CA_to_ORN,720575941585819999,720575941469985757
ORN_to_OviDN,720575941501184674,720575941470016221
OviDN_to_ORN,720575941481225039,720575941597726876
CA_to_ORN,720575941596694823,720575941625309851
ORN_to_OviDN,720575941595098838,720575941515011907
ORN_to_OviDN,720575941575342493,720575941688947183
OviDN_to_ORN,720575941688560367,720575941470236023
CA_to_ORN,720575941596694823,720575941412610475
ORN_to_OviDN,720575941616513689,720575941442706267
ORN_to_OviDN,720575941536001802,720575941593782891
CA_to_ORN,720575941653756145,720575941472597367
ORN_to_OviDN,720575941520694638,720575941564200082
OviDN_to_ORN,720575941669398193,720575941472725771
OviDN_to_CA,720575941497015495,720575941527555940
ORN_to_OviDN,720575941574291195,720575941496984448
ORN_to_OviDN,720575941539323541,720575941487548301
ORN_to_OviDN,720575941539370133,720575941563476904
ORN_to_OviDN,720575941560464878,720575941549554721
CA_to_ORN,720575941653756145,720575941513308236
CA_to_ORN,720575941526615810,720575941551860735
ORN_to_OviDN,720575941502947927,720575941653756145
ORN_to_OviDN,720575941690034651,720575941564087296
OviDN_to_ORN,720575941628446521,720575941610753257
ORN_to_OviDN,720575941514966225,720575941568333102
ORN_to_OviDN,720575941595240229,720575941411131819
OviDN_to_ORN,720575941585819999,720575941603062774
ORN_to_OviDN,720575941689970584,720575941613506989
OviDN_to_ORN,720575941664692860,720575941519202732
ORN_to_OviDN,720575941392873476,720575941413772655
OviDN_to_ORN,720575941526740836,720575941608988013
CA_to_ORN,720575941575688200,720575941590490692
ORN_to_OviDN,720575941432092513,720575941692608664
OviDN_to_ORN,720575941536352856,720575941586192774
ORN_to_OviDN,720575941586192774,720575941508603205
ORN_to_OviDN,720575941689707020,720575941525516619
ORN_to_OviDN,720575941465147149,720575941431339768
ORN_to_OviDN,720575941591148343,720575941513852369
ORN_to_OviDN,720575941520155052,720575941559355693
ORN_to_OviDN,720575941477449758,720575941596641413
OviDN_to_ORN,720575941573658184,720575941499022049
ORN_to_OviDN,720575941515836819,720575941613704156
OviDN_to_ORN,720575941575557883,720575941519327086
ORN_to_OviDN,720575941453235322,720575941482111139
ORN_to_OviDN,720575941568297774,720575941483447994
CA_to_ORN,720575941586879878,720575941432162808
ORN_to_OviDN,720575941439303743,720575941490381513
ORN_to_OviDN,720575941483215546,720575941441821275
ORN_to_OviDN,720575941492598476,720575941553735815
OviDN_to_ORN,720575941472715531,720575941437733650
ORN_to_OviDN,720575941573658184,720575941496349310
OviDN_to_CA,720575941731844651,720575941663678844
ORN_to_OviDN,720575941438701612,720575941474078048
ORN_to_OviDN,720575941507559749,720575941458915312
ORN_to_OviDN,720575941499913953,720575941415798417
ORN_to_OviDN,720575941450049117,720575941613506989
OviDN_to_ORN,720575941585819999,720575941478581044
OviDN_to_ORN,720575941542904861,720575941554218579
CA_to_OviDN,720575941467820765,720575941652599793
ORN_to_OviDN,720575941549386376,720575941494746288
OviDN_to_ORN,720575941691308952,720575941691165848
ORN_to_OviDN,720575941425369940,720575941626351468
ORN_to_OviDN,720575941574825480,720575941507047703
CA_to_ORN,720575941585819999,720575941439858517
ORN_to_OviDN,720575941478011697,720575941629815846
ORN_to_OviDN,720575941458140397,720575941568333102
OviDN_to_ORN,720575941417243164,720575941596408197
OviDN_to_ORN,720575941478215198,720575941401982499
ORN_to_OviDN,720575941506550693,720575941552963583
OviDN_to_ORN,720575941611404874,720575941688323340
ORN_to_OviDN,720575941526975844,720575941606127550
ORN_to_OviDN,720575941529060006,720575941606200510
ORN_to_OviDN,720575941460291824,720575941411131819
ORN_to_OviDN,720575941646770376,720575941606127550
ORN_to_OviDN,720575941496083911,720575941687874678
ORN_to_OviDN,720575941616730837,720575941623580524
ORN_to_OviDN,720575941514915395,720575941536776938
OviDN_to_ORN,720575941484465862,720575941490498101
OviDN_to_ORN,720575941653756145,720575941644307026
ORN_to_OviDN,720575941550226804,720575941441129935
ORN_to_OviDN,720575941640728095,720575941554837402
ORN_to_OviDN,720575941430480120,720575941394900886
ORN_to_OviDN,720575941688161142,720575941613506989
ORN_to_OviDN,720575941566242658,720575941625363452
ORN_to_OviDN,720575941608642413,720575941527750169
ORN_to_OviDN,720575941661250940,720575941723350074
ORN_to_OviDN,720575941506723644,720575941597223025
ORN_to_OviDN,720575941478490433,720575941619021269
ORN_to_OviDN,720575941496771271,720575941508008727
ORN_to_OviDN,720575941690255323,720575941590023492
OviDN_to_ORN,720575941551975679,720575941453381033
ORN_to_OviDN,720575941560124175,720575941533596035
ORN_to_OviDN,720575941512656338,720575941564200082
OviDN_to_ORN,720575941558475428,720575941535022570
ORN_to_OviDN,720575941733663275,720575941412138095
ORN_to_OviDN,720575941514201932,720575941597571461
ORN_to_OviDN,720575941630492130,720575941432132961
ORN_to_OviDN,720575941593800299,720575941477870913
ORN_to_OviDN,720575941418143004,720575941588915340
ORN_to_OviDN,720575941539808205,720575941590010180
ORN_to_OviDN,720575941431491576,720575941599261340
ORN_to_OviDN,720575941574729736,720575941584783326
ORN_to_OviDN,720575941509215266,720575941553735815
ORN_to_OviDN,720575941590023492,720575941527244569
ORN_to_OviDN,720575941590023492,720575941537352970
ORN_to_OviDN,720575941633367276,720575941688323340
ORN_to_OviDN,720575941596234865,720575941535851713
OviDN_to_ORN,720575941542904861,720575941593053803
OviDN_to_ORN,720575941653756145,720575941644222113
OviDN_to_ORN,720575941441295311,720575941523018487
ORN_to_OviDN,720575941662513464,720575941415657873
OviDN_to_ORN,720575941470432887,720575941539808205
OviDN_to_ORN,720575941478599454,720575941554218579
ORN_to_OviDN,720575941352877616,720575941614581779
OviDN_to_ORN,720575941645231521,720575941658864920
ORN_to_OviDN,720575941562265256,720575941439576917
OviDN_to_ORN,720575941519906476,720575941537945059
OviDN_to_ORN,720575941439824402,720575941522648823
ORN_to_OviDN,720575941597601669,720575941452913735
ORN_to_OviDN,720575941588916036,720575941543514716
CA_to_ORN,720575941596694823,720575941497815419
ORN_to_OviDN,720575941484113594,720575941519202732
ORN_to_OviDN,720575941560100334,720575941460075078
ORN_to_OviDN,720575941546314601,720575941496482273
OviDN_to_ORN,720575941515909635,720575941512642001
OviDN_to_ORN,720575941613506989,720575941452078414
CA_to_OviDN,720575941652730097,720575941533529475
CA_to_ORN,720575941653756145,720575941504941035
ORN_to_OviDN,720575941536187658,720575941546654908
ORN_to_OviDN,720575941428568404,720575941586210438
ORN_to_OviDN,720575941610100554,720575941536605160
ORN_to_OviDN,720575941516860563,720575941626179978
ORN_to_OviDN,720575941565405026,720575941550702625
ORN_to_OviDN,720575941490654924,720575941461798596
ORN_to_OviDN,720575941449355869,720575941613704156
OviDN_to_ORN,720575941653943793,720575941689084172
ORN_to_OviDN,720575941529060006,720575941523018487
ORN_to_OviDN,720575941653646609,720575941535481793
ORN_to_OviDN,720575941554575873,720575941653756145
OviDN_to_ORN,720575941517042275,720575941604034750
OviDN_to_ORN,720575941478168739,720575941608988013
ORN_to_OviDN,720575941430409391,720575941472725771
ORN_to_OviDN,720575941440592981,720575941412477355
ORN_to_OviDN,720575941493450987,720575941394900886
ORN_to_OviDN,720575941510735376,720575941591148343
OviDN_to_ORN,720575941596694823,720575941431530593
OviDN_to_ORN,720575941629900326,720575941532938674
ORN_to_OviDN,720575941542587996,720575941595240229
ORN_to_OviDN,720575941543064861,720575941496131783
ORN_to_OviDN,720575941519525592,720575941617664725
ORN_to_OviDN,720575941523396939,720575941566876055
OviDN_to_ORN,720575941527668482,720575941486814214
ORN_to_OviDN,720575941579108953,720575941556996388
ORN_to_OviDN,720575941558599076,720575941628446521
ORN_to_OviDN,720575941476720670,720575941566656354
ORN_to_OviDN,720575941463252420,720575941599261340
ORN_to_OviDN,720575941610526697,720575941653756145
OviDN_to_CA,720575941555720090,720575941481051299
ORN_to_OviDN,720575941526615810,720575941585418335
OviDN_to_ORN,720575941436567694,720575941555017555
ORN_to_OviDN,720575941659266896,720575941655928281
ORN_to_OviDN,720575941460031046,720575941538867683
ORN_to_OviDN,720575941586873478,720575941669398193
ORN_to_OviDN,720575941658668056,720575941611690086
ORN_to_OviDN,720575941555434138,720575941415582865
ORN_to_OviDN,720575941451967815,720575941575557883
CA_to_ORN,720575941504989015,720575941484487309
OviDN_to_ORN,720575941583701599,720575941635467963
ORN_to_OviDN,720575941433344398,720575941640146293
CA_to_ORN,720575941585819999,720575941461959876
ORN_to_OviDN,720575941490639305,720575941439576917
ORN_to_OviDN,720575941516908547,720575941460776388
ORN_to_OviDN,720575941563509160,720575941557145939
ORN_to_OviDN,720575941562877229,720575941570051572
ORN_to_OviDN,720575941570376050,720575941536973578
ORN_to_OviDN,720575941438563039,720575941477227313
ORN_to_OviDN,720575941496903040,720575941522669747
ORN_to_OviDN,720575941565905206,720575941519327086
ORN_to_OviDN,720575941595550759,720575941593259816
ORN_to_OviDN,720575941476236859,720575941447935764
ORN_to_OviDN,720575941553905409,720575941478599454
ORN_to_OviDN,720575941432405423,720575941543240221
ORN_to_OviDN,720575941522669747,720575941632901563
OviDN_to_ORN,720575941554922119,720575941606127550
ORN_to_OviDN,720575941450242653,720575941506804037
ORN_to_OviDN,720575941458537887,720575941597223025
CA_to_ORN,720575941475472443,720575941591148343
ORN_to_OviDN,720575941605500094,720575941553735815
ORN_to_OviDN,720575941558475428,720575941632040645
ORN_to_OviDN,720575941432167416,720575941617761493
ORN_to_OviDN,720575941585819999,720575941565467282
ORN_to_OviDN,720575941545971132,720575941497888384
ORN_to_OviDN,720575941432083593,720575941613506989
ORN_to_OviDN,720575941541957149,720575941569468974
ORN_to_OviDN,720575941517612378,720575941478599454
ORN_to_OviDN,720575941532541387,720575941596694823
ORN_to_OviDN,720575941545964393,720575941555414273
ORN_to_OviDN,720575941550224701,720575941433253902
CA_to_ORN,720575941596694823,720575941474658346
OviDN_to_ORN,720575941541909965,720575941483686330
ORN_to_OviDN,720575941482144707,720575941644360018
OviDN_to_ORN,720575941511469522,720575941606127550
OviDN_to_ORN,720575941522339507,720575941597223025
ORN_to_OviDN,720575941471756043,720575941472725771
OviDN_to_ORN,720575941613506989,720575941535686938
ORN_to_OviDN,720575941407901870,720575941460075078
ORN_to_OviDN,720575941519525592,720575941427612244
ORN_to_OviDN,720575941544357405,720575941539323541
ORN_to_OviDN,720575941565405026,720575941644699848
ORN_to_OviDN,720575941441484991,720575941585819999
ORN_to_OviDN,720575941703406298,720575941516736867
ORN_to_OviDN,720575941537838056,720575941436764448
CA_to_ORN,720575941577599592,720575941391953156
ORN_to_OviDN,720575941549424417,720575941517095523
ORN_to_OviDN,720575941568341294,720575941468869853
ORN_to_OviDN,720575941548983585,720575941596694823
ORN_to_OviDN,720575941551302516,720575941593782891
OviDN_to_CA,720575941595083222,720575941631265062
ORN_to_OviDN,720575941461326547,720575941492598476
ORN_to_OviDN,720575941567485742,720575941474918442
ORN_to_OviDN,720575941702640090,720575941551975679
ORN_to_OviDN,720575941519202732,720575941504989015
ORN_to_OviDN,720575941669398193,720575941478580586
OviDN_to_ORN,720575941499193161,720575941662407992
ORN_to_OviDN,720575941466670102,720575941558608676
ORN_to_OviDN,720575941567244026,720575941393694724
OviDN_to_ORN,720575941502736779,720575941499022049
ORN_to_OviDN,720575941611628777,720575941611690086
ORN_to_OviDN,720575941466224406,720575941481225039
